source_center,destination_center,volume,unique_trips,median_delay_ratio,breach_rate,median_actual_minutes,median_osrm_minutes,median_distance_km,excess_minutes,median_dwell_proxy,path_cost,breached_legs,breached_trips,sla_breach_contribution_pct,is_chronic_delay,source_name,destination_name,corridor,corridor_score
IND305802AAA,IND341512AAA,6,6,2.0737639553429026,1.0,70.0,34.5,38.39445,245.0,18.0,0.4082482904638631,6,6,0.009346707136001074,True,Kishangarh_Central_D_2 (Rajasthan),Parbatsar_AjmhwDPP_D (Rajasthan),IND305802AAA → IND341512AAA,0.17266089379929184
IND785675AAA,IND785612AAB,1,1,2.264957264957265,1.0,265.0,117.0,172.4212,148.0,39.0,1.0,1,1,0.005646174106645547,True,Moranhat_TiloiDPP_D (Assam),Bokakhat_MlnprDPP_D (Assam),IND785675AAA → IND785612AAB,0.1726487502382097
IND303002AAA,IND302014AAA,10,10,1.9117647058823528,1.0,65.5,34.0,47.892700000000005,361.0,19.0,0.31622776601683794,10,10,0.013772086841209747,True,Achrol_BgwriDPP_D (Rajasthan),Jaipur_Hub (Rajasthan),IND303002AAA → IND302014AAA,0.17262157980952006
IND829122AAA,IND825301AAA,14,14,1.7560975609756098,1.0,75.0,41.0,56.19505,450.0,136.0,0.2672612419124244,14,14,0.017167421270206054,True,Ramgarh_HotelPrk_D (Jharkhand),Hazaribag_BodomBzr_DC (Jharkhand),IND829122AAA → IND825301AAA,0.17261567702542568
IND332001AAB,IND333031AAA,2,2,2.211489898989899,1.0,215.0,97.5,112.24265,235.0,47.0,0.7071067811865475,2,2,0.00896520888555205,True,Sikar_FatehpRd_I (Rajasthan),Pilani (Rajasthan),IND332001AAB → IND333031AAA,0.17259177325228497
IND591123AAC,IND587103AAB,19,19,1.5535714285714286,1.0,87.0,57.0,60.06529999999999,589.0,31.0,0.22941573387056174,19,19,0.022470246951447483,True,Ramdurg_GndhiNGR_D (Karnataka),Bagalkot_Sector4_D (Karnataka),IND591123AAC → IND587103AAB,0.17251832199060935
IND736135AAA,IND736101AAA,6,6,2.0890269151138714,1.0,48.5,23.0,22.63475,149.0,20.5,0.4082482904638631,6,6,0.005684323931690449,True,Dinhata_WrdN4DPP_D (West Bengal),CoochBehar_Psthrjhr_D (West Bengal),IND736135AAA → IND736101AAA,0.17249839304301853
IND586128AAA,IND586211AAA,15,15,1.711111111111111,1.0,77.0,45.0,48.095200000000006,487.0,14.0,0.2581988897471611,15,15,0.01857896479686744,True,Sindagi_KalyanNg_D (Karnataka),Indi_SindgiRD_D (Karnataka),IND586128AAA → IND586211AAA,0.17249468112980137
IND364004AAB,IND365560AAA,7,7,1.9733333333333334,1.0,148.0,76.0,109.5179,548.0,89.0,0.3779644730092272,7,7,0.020906104124606487,True,Bhavnagar_ChtrGIDC_IP (Gujarat),Amreli_MrktYrd_DC (Gujarat),IND364004AAB → IND365560AAA,0.17247991261404355
IND125001AAA,IND335523AAB,4,4,2.033050193050193,1.0,372.5,179.5,191.1848,762.0,63.0,0.5,4,4,0.029070166684215585,True,Hisar_ModelTwn_P (Haryana),Nohar_Central_DPP_2 (Rajasthan),IND125001AAA → IND335523AAB,0.17247864038261884
IND470004AAA,IND470117AAA,1,1,2.2790697674418605,1.0,98.0,43.0,59.3052,55.0,38.0,1.0,1,1,0.002098240377469629,True,Sagar_Bahreya_I (Madhya Pradesh),Khurai_Talaiya_D (Madhya Pradesh),IND470004AAA → IND470117AAA,0.1724652008713382
IND245304AAA,IND245101AAA,14,14,1.809090909090909,1.0,26.5,15.5,15.96575,168.0,27.0,0.2672612419124244,14,14,0.006409170607543593,True,Pilkhuwa_HapurRD_D (Uttar Pradesh),Hapur_Swargash_D (Uttar Pradesh),IND245304AAA → IND245101AAA,0.17245482085599667
IND387001AAA,IND388220AAA,14,14,1.7713043478260868,1.0,44.0,23.5,27.07425,353.0,28.5,0.2672612419124244,14,14,0.013466888240850527,True,Nadiad_DC (Gujarat),Umreth_Dakor_DC (Gujarat),IND387001AAA → IND388220AAA,0.1724431367479285
IND533242AAA,IND533201AAA,2,2,2.2476190476190476,1.0,32.5,14.5,21.0233,36.0,19.5,0.7071067811865475,2,2,0.0013733937016164844,True,Razole_Shanthi_D (Andhra Pradesh),Amalapuram_Vijdurg_D (Andhra Pradesh),IND533242AAA → IND533201AAA,0.172429115590205
IND691574AAA,IND695614AAA,21,21,1.55,1.0,30.0,20.0,21.6803,254.0,17.0,0.2182178902359924,21,21,0.009690055561405196,True,Kalluvathukal_Pariplly_D (Kerala),Kilimanoor_Krvnkuzy_D (Kerala),IND691574AAA → IND695614AAA,0.17241320809097105
IND757025AAA,IND757001AAA,6,6,2.088888888888889,1.0,37.0,17.0,25.06635,134.0,19.5,0.4082482904638631,6,6,0.005112076556016914,True,Betnoti_MhliaDPP_D (Orissa),Baripada_KalikDPP_D (Orissa),IND757025AAA → IND757001AAA,0.17237513258776996
IND581314AAA,IND403726AAA,9,9,1.8363636363636364,1.0,202.0,111.0,120.1324,871.0,4.0,0.3333333333333333,9,9,0.03322849761410994,True,Ankola_Kakrmath_D (Karnataka),Goa_Hub (Goa),IND581314AAA → IND403726AAA,0.17237200863346178
IND131028AAB,IND251001AAA,10,10,1.8141414141414143,1.0,181.5,100.5,100.17755,807.0,175.5,0.31622776601683794,10,10,0.03078690881123619,True,Sonipat_Kundli_H (Haryana),Muzaffrngr_MhmodNgr_D (Uttar Pradesh),IND131028AAB → IND251001AAA,0.17234020744554765
IND276305AAA,IND223101AAB,7,7,2.04,1.0,51.0,25.0,28.5942,194.0,38.0,0.3779644730092272,7,7,0.007401066058711055,True,Saraimeer_MsmcyDPP_D (Uttar Pradesh),Shahganj_KcharaRD_D (Uttar Pradesh),IND276305AAA → IND223101AAB,0.17228353815546243
IND583227AAA,IND583231AAA,15,15,1.7105263157894737,1.0,65.0,38.0,45.5089,460.0,15.0,0.2581988897471611,15,15,0.017548919520655078,True,Gangavathi_PhrmPlza_D (Karnataka),Koppal_Banikatt_D (Karnataka),IND583227AAA → IND583231AAA,0.17225976432306936
IND691506AAA,IND691305AAA,20,20,1.58359133126935,1.0,28.5,18.0,17.8034,238.0,14.5,0.22360679774997896,20,20,0.009079658360686757,True,Kottarakkara_Amankovl_D (Kerala),Punalur_PostofJN_D (Kerala),IND691506AAA → IND691305AAA,0.17225722035760233
IND147001AAB,IND160002AAC,7,7,1.9411764705882353,1.0,234.0,150.0,113.55199999999999,660.0,60.0,0.3779644730092272,7,7,0.025178884529635546,True,Patiala (Punjab),Chandigarh_Mehmdpur_H (Punjab),IND147001AAB → IND160002AAC,0.17211281283352886
IND508223AAA,IND500039AAC,14,14,1.6426116838487972,1.0,157.5,98.0,109.1541,946.0,16.0,0.2672612419124244,14,14,0.03608973449247762,True,Thirumalagiri_Xroad_D (Telangana),Hyderabad_Uppal_I (Telangana),IND508223AAA → IND500039AAC,0.1721119657110362
IND175001AAA,IND175101AAA,17,17,1.5463917525773196,1.0,146.0,95.0,65.1021,909.0,43.0,0.24253562503633297,17,17,0.03467819096581623,True,Mandi_PlaceCol_D (Himachal Pradesh),Kullu_AkhraBzr_D (Himachal Pradesh),IND175001AAA → IND175101AAA,0.17208846118902926
IND676509AAA,IND679322AAA,3,3,2.2,1.0,43.0,20.0,21.0704,58.0,9.0,0.5773502691896258,3,3,0.002212689852604336,True,Malappuram_Munduprm_D (Kerala),Printhlmna_EmsPnmbi_D (Kerala),IND676509AAA → IND679322AAA,0.1720880870679265
IND125001AAA,IND000000ACB,10,10,1.7111384342497784,1.0,270.5,157.5,158.3221,1283.0,96.5,0.31622776601683794,10,10,0.0489462255326097,True,Hisar_ModelTwn_P (Haryana),Gurgaon_Bilaspur_HB (Haryana),IND125001AAA → IND000000ACB,0.17208595226187434
IND591307AAC,IND580030AAA,1,1,2.2523364485981308,1.0,241.0,107.0,118.7963,134.0,9.0,1.0,1,1,0.005112076556016914,True,Gokak_Bsavangr_D (Karnataka),Hubli_Dc (Karnataka),IND591307AAC → IND580030AAA,0.17204910401327217
IND423701AAB,IND422011AAD,18,18,1.7037578757875789,0.8888888888888888,178.0,92.0,110.85785,1371.0,29.0,0.23570226039551587,16,16,0.05230341013656111,True,Vaijiapur_YeolaRD_D (Maharashtra),Nashik_TgrniaRD_I (Maharashtra),IND423701AAB → IND422011AAD,0.1720469081886288
IND535558AAA,IND535501AAB,20,20,1.565217391304348,1.0,36.0,23.0,25.7116,300.0,22.5,0.22360679774997896,20,20,0.011444947513470704,True,Bobbili_ColegRd_D (Andhra Pradesh),Parvathipuram_Central_D_2 (Andhra Pradesh),IND535558AAA → IND535501AAB,0.17203178296090127
IND533106AAA,IND530012AAA,11,11,1.7259259259259259,1.0,235.0,138.0,193.7365,1028.0,66.0,0.30151134457776363,11,11,0.03921802014615961,True,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),IND533106AAA → IND530012AAA,0.17198853646592832
IND000000AFR,IND683511AAA,8,8,1.9714285714285715,1.0,67.0,32.0,29.3169,323.0,11.5,0.35355339059327373,8,8,0.012322393489503456,True,Cochin_PanditRd_D (Kerala),Aluva_Peedika_H (Kerala),IND000000AFR → IND683511AAA,0.171970764477397
IND382430AAB,IND370201AAA,12,12,1.4640344458828163,1.0,478.0,328.0,366.06815,2145.0,242.0,0.2886751345948129,12,12,0.08183137472131552,True,Ahmedabad_East_H_1 (Gujarat),Gandhidham_Sector1A_IP (Gujarat),IND382430AAB → IND370201AAA,0.1719423525490814
IND561207AAB,IND572101AAA,1,1,2.25,1.0,234.0,104.0,107.1976,130.0,488.0,1.0,1,1,0.004959477255837305,True,Bagepalli_TBCross_D (Karnataka),Tumkur_Veersagr_I (Karnataka),IND561207AAB → IND572101AAA,0.17192702432387014
IND591302AAB,IND580028AAA,8,8,1.8647058823529412,1.0,158.5,84.5,99.77115,838.0,105.5,0.35355339059327373,8,8,0.03196955338762816,True,Khanapur_StatinRD_D (Karnataka),Hubli_Adargchi_IP (Karnataka),IND591302AAB → IND580028AAA,0.17187876580357464
IND302014AAA,IND332404AAA,1,1,2.2580645161290325,1.0,140.0,62.0,87.8019,78.0,173.0,1.0,1,1,0.002975686353502383,True,Jaipur_Hub (Rajasthan),Reengus_Shop2DPP_D (Rajasthan),IND302014AAA → IND332404AAA,0.17183113116829318
IND275303AAA,IND276140AAA,4,4,2.1525735294117645,1.0,35.5,16.0,23.16285,86.0,27.0,0.5,4,4,0.0032808849538616017,True,Dohrighat_AzmrdDPP_D (Uttar Pradesh),Jiyanpur_Central_DPP_1 (Uttar Pradesh),IND275303AAA → IND276140AAA,0.1718016916021758
IND509001AAA,IND509203AAA,19,19,1.5757575757575757,1.0,52.0,33.0,38.028,377.0,28.0,0.22941573387056174,19,19,0.014382484041928182,True,Mahabubnagar_DC (Telangana),Bijnapally_nagar_D (Telangana),IND509001AAA → IND509203AAA,0.17171258684016383
IND472001AAA,IND474003AAA,3,3,2.0488721804511276,1.0,507.0,243.0,276.0027,756.0,685.0,0.5773502691896258,3,3,0.028841267733946175,True,Tikamgarh_MndiRoad_D (Madhya Pradesh),Gwalior_HrihrNgr_I (Madhya Pradesh),IND472001AAA → IND474003AAA,0.17171192864743756
IND403726AAA,IND581303AAA,13,13,1.6790123456790123,1.0,132.0,80.0,86.2554,884.0,200.0,0.2773500981126146,13,13,0.033724445339693675,True,Goa_Hub (Goa),Karwar_Central_D_1 (Karnataka),IND403726AAA → IND581303AAA,0.17170338226055445
IND577201AAA,IND562132AAA,10,10,1.6479885057471266,1.0,384.0,233.0,258.19705,1544.0,90.0,0.31622776601683794,10,10,0.05890332986932922,True,Shimoga_DC (Karnataka),Bangalore_Nelmngla_H (Karnataka),IND577201AAA → IND562132AAA,0.17168773477218208
IND560099AAB,IND560043AAC,37,37,1.4848484848484849,0.7567567567567568,48.0,33.0,29.2502,861.0,84.0,0.1643989873053573,28,28,0.03284699936366092,True,Bengaluru_Bomsndra_HB (Karnataka),HBR Layout PC (Karnataka),IND560099AAB → IND560043AAC,0.17166605001302432
IND756100AAC,IND758001AAA,4,4,2.005515099593061,1.0,277.5,160.0,209.73525,793.0,103.5,0.5,4,4,0.03025281126060756,True,Bhadrak_Central_I_2 (Orissa),Kendujhar_Sirjudin_D (Orissa),IND756100AAC → IND758001AAA,0.1716541410322352
IND250002AAA,IND131028AAB,5,5,2.03125,1.0,132.0,66.0,81.0078,492.0,227.0,0.4472135954999579,5,5,0.018769713922091952,True,Meerut (Uttar Pradesh),Sonipat_Kundli_H (Haryana),IND250002AAA → IND131028AAB,0.17161983082749224
IND515801AAA,IND515865AAB,18,18,1.4972527472527473,1.0,137.0,91.5,91.10435,922.0,32.5,0.23570226039551587,18,18,0.035174138691399966,True,Guntakal_Verpatem_D (Andhra Pradesh),Rayadurgam_RailGate_D (Andhra Pradesh),IND515801AAA → IND515865AAB,0.17161772519646878
IND562132AAA,IND573201AAB,16,16,1.5005090497737557,1.0,197.5,130.5,166.46925,1241.0,149.5,0.25,16,16,0.04734393288072381,True,Bangalore_Nelmngla_H (Karnataka),Hassan_Pandrnga_I (Karnataka),IND562132AAA → IND573201AAB,0.17158484798970136
IND534001AAA,IND521333AAA,14,14,1.7541666666666667,1.0,46.0,25.5,24.587400000000002,323.0,20.0,0.2672612419124244,14,14,0.012322393489503456,True,Eluru_Agraharm_DC (Andhra Pradesh),Kaikaluru_Atapaka_D (Andhra Pradesh),IND534001AAA → IND521333AAA,0.171542500930599
IND518501AAA,IND518124AAA,15,15,1.6904761904761905,1.0,68.0,39.0,43.64580000000001,464.0,26.0,0.2581988897471611,15,15,0.017701518820834688,True,Nandyal_SrnvsNgr_D (Andhra Pradesh),Bngnpalle_Enkndla_D (Andhra Pradesh),IND518501AAA → IND518124AAA,0.17151339933487342
IND125005AAA,IND125047AAB,3,3,2.1714285714285713,1.0,74.0,35.0,42.0314,119.0,62.0,0.5773502691896258,3,3,0.004539829180343379,True,Hisar_IndstlAr_I (Haryana),Hisar_AgrohDPP_D (Haryana),IND125005AAA → IND125047AAB,0.17145919704149543
IND441904AAB,IND441912AAA,12,12,1.8174603174603174,1.0,50.0,28.0,31.59675,338.0,21.5,0.2886751345948129,12,12,0.012894640865176993,True,Bhandara_RjnaiDPP_D (Maharashtra),Bhandara_KaremDPP_D (Maharashtra),IND441904AAB → IND441912AAA,0.17144909739641376
IND722122AAA,IND713205AAB,8,8,1.9040247678018576,1.0,138.0,70.5,86.79375,589.0,19.0,0.35355339059327373,8,8,0.022470246951447483,True,Bishnupur_StnRdDPP_D (West Bengal),Durgapur_Central_I_1 (West Bengal),IND722122AAA → IND713205AAB,0.17144682796650243
IND562132AAA,IND501359AAE,8,8,1.567503254737451,1.0,724.5,455.5,578.517,2233.0,257.5,0.35355339059327373,8,8,0.08518855932526694,True,Bangalore_Nelmngla_H (Karnataka),Hyderabad_Shamshbd_H (Telangana),IND562132AAA → IND501359AAE,0.1713146105604449
IND523316AAB,IND522647AAA,14,14,1.6955337690631809,1.0,90.0,53.0,77.51745,582.0,17.5,0.2672612419124244,14,14,0.022203198176133164,True,Markapur_VidyaNgr_D (Andhra Pradesh),Vinukonda_Kothapet_D (Andhra Pradesh),IND523316AAB → IND522647AAA,0.1713037922892406
IND110037AAM,IND282001AAA,4,4,1.9867549668874172,1.0,302.0,152.0,203.7879,827.0,168.5,0.5,4,4,0.03154990531213424,True,Delhi_Airport_H (Delhi),Agra_Idgah_P (Uttar Pradesh),IND110037AAM → IND282001AAA,0.17119363083996345
IND422103AAC,IND422605AAA,10,10,1.895320197044335,1.0,54.0,29.0,39.5684,260.0,16.0,0.31622776601683794,10,10,0.00991895451167461,True,Sinnar_Central_D_1 (Maharashtra),Sangamner_JawanChk_D (Maharashtra),IND422103AAC → IND422605AAA,0.17118974594687397
IND534001AAA,IND521225AAB,1,1,2.2448979591836733,1.0,110.0,49.0,63.7693,61.0,29.0,1.0,1,1,0.0023271393277390427,True,Eluru_Agraharm_DC (Andhra Pradesh),Vijayawada_Rynapadu_H (Andhra Pradesh),IND534001AAA → IND521225AAB,0.17118673277441337
IND577598AAC,IND577501AAA,11,11,1.8484848484848484,1.0,59.0,32.0,43.3243,313.0,23.0,0.30151134457776363,11,11,0.011940895239054434,True,Hiriyur_TahurDPP_D (Karnataka),Chitradurga_DC (Karnataka),IND577598AAC → IND577501AAA,0.17112279192184215
IND212501AAA,IND212402AAA,13,13,1.7916666666666667,1.0,43.0,24.0,23.4775,251.0,30.0,0.2773500981126146,13,13,0.00957560608627049,True,Soraon_BypassRD_D (Uttar Pradesh),Phulpur_Shekhpur_D (Uttar Pradesh),IND212501AAA → IND212402AAA,0.17109796022637952
IND322201AAA,IND303503AAA,12,12,1.8174603174603174,1.0,50.0,27.5,42.432249999999996,289.0,13.5,0.2886751345948129,12,12,0.011025299437976777,True,Gangapur_Ward6DPP_D (Rajasthan),Lalsot_NWclyDPP_D (Rajasthan),IND322201AAA → IND303503AAA,0.1710639378303078
IND110037AAM,IND201007AAA,6,6,2.0235587583148558,1.0,88.0,42.5,38.218199999999996,287.0,160.0,0.4082482904638631,6,6,0.010948999787886972,True,Delhi_Airport_H (Delhi),GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND110037AAM → IND201007AAA,0.1710434151682897
IND764020AAC,IND764001AAC,1,1,2.25,1.0,27.0,12.0,17.1324,15.0,7.0,1.0,1,1,0.0005722473756735352,True,Koraput_GhtimDPP_D (Orissa),Jeypore_Kelasahi_D (Orissa),IND764020AAC → IND764001AAC,0.17102307840341738
IND396105AAA,IND396191AAC,2,2,2.213675213675214,1.0,23.0,11.0,14.58985,24.0,180.5,0.7071067811865475,2,2,0.0009155958010776563,True,Bhilad_Umargaon_DC (Gujarat),Vapi_IndEstat_I (Gujarat),IND396105AAA → IND396191AAC,0.17101800413689133
IND425409AAA,IND424304AAC,1,1,2.235294117647059,1.0,152.0,68.0,92.9899,84.0,16.0,1.0,1,1,0.0032045853037717966,True,Shahada_Nandrbar_D (Maharashtra),Sakri_DhuleRoad_D (Maharashtra),IND425409AAA → IND424304AAC,0.17099495914027324
IND485001AAC,IND488001AAA,3,3,2.1454545454545455,1.0,116.0,52.0,75.4958,186.0,307.0,0.5773502691896258,3,3,0.007095867458351836,True,Satna_Central_I_2 (Madhya Pradesh),Panna_Mohnprwa_D (Madhya Pradesh),IND485001AAC → IND488001AAA,0.17097823071857193
IND422605AAA,IND413709AAA,9,9,1.9069767441860466,1.0,82.0,43.0,49.357,345.0,19.0,0.3333333333333333,9,9,0.013161689640491308,True,Sangamner_JawanChk_D (Maharashtra),Shrirampur_DavkharRd_D (Maharashtra),IND422605AAA → IND413709AAA,0.17097674019386297
IND403726AAB,IND403401AAA,6,6,2.045289855072464,1.0,49.5,25.5,23.5423,166.0,189.5,0.4082482904638631,6,6,0.00633287095745379,True,Goa_ZuariNgr_IP (Goa),Goa_Ponda_Dc (Goa),IND403726AAB → IND403401AAA,0.1709353235365496
IND700053AAA,IND700136AAB,1,1,2.242424242424242,1.0,74.0,33.0,30.5188,41.0,760.0,1.0,1,1,0.001564142826840996,True,CCU_New Alipore_DPC (West Bengal),CCU_Hub (West Bengal),IND700053AAA → IND700136AAB,0.17093356163809736
IND786190AAA,IND786001AAB,1,1,2.239130434782609,1.0,103.0,46.0,67.1533,57.0,45.0,1.0,1,1,0.0021745400275594334,True,DoomDooma_Pthrgoan_D (Assam),Dibrugarh_Bokule_H (Assam),IND786190AAA → IND786001AAB,0.1709315510064493
IND312605AAB,IND313001AAB,7,7,1.8305084745762712,1.0,324.0,178.0,167.2089,1054.0,27.0,0.3779644730092272,7,7,0.04020991559732707,True,Pratapgarh_Nimachrd_D (Rajasthan),Udaipur_Mangri_I (Rajasthan),IND312605AAB → IND313001AAB,0.17091665514328758
IND609110AAA,IND609602AAA,8,8,1.9642857142857142,1.0,55.0,28.5,42.076299999999996,222.0,11.0,0.35355339059327373,8,8,0.00846926115996832,True,Sirkazhi_Pngktgudi_D (Tamil Nadu),Karaikal_Thalthru_DC (Pondicherry),IND609110AAA → IND609602AAA,0.17089977055120115
IND505467AAA,IND505122AAA,13,13,1.75,1.0,78.0,46.0,51.057500000000005,423.0,24.0,0.2773500981126146,13,13,0.016137375993993692,True,Husnabad_Greenmkt_D (Telangana),Jammikunta_ConduDPP_D (Telangana),IND505467AAA → IND505122AAA,0.17083356959705967
IND201301AAM,IND000000ACB,27,27,1.7792207792207793,0.7037037037037037,230.0,122.0,168.5874,1670.0,100.0,0.19245008972987526,19,19,0.06371020782498692,True,Noida_Sector63_L (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),IND201301AAM → IND000000ACB,0.17080608928267885
IND638001AAA,IND638052AAA,3,3,2.1666666666666665,1.0,37.0,17.0,18.6761,59.0,28.0,0.5773502691896258,3,3,0.0022508396776492385,True,Erode (Tamil Nadu),Perundurai_Viveka_DC (Tamil Nadu),IND638001AAA → IND638052AAA,0.17080284401895893
IND722101AAA,IND722122AAA,8,8,1.973684210526316,1.0,37.0,20.0,31.458599999999997,162.0,7.0,0.35355339059327373,8,8,0.006180271657274179,True,Bankura_KeranDPP_D (West Bengal),Bishnupur_StnRdDPP_D (West Bengal),IND722101AAA → IND722122AAA,0.17079274342962394
IND625106AAA,IND625008AAA,13,13,1.7555555555555555,1.0,77.0,43.0,44.1422,388.0,18.0,0.2773500981126146,13,13,0.01480213211742211,True,Melur_MduraiRD_D (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),IND625106AAA → IND625008AAA,0.170773972862649
IND641062AAD,IND642126AAA,17,17,1.5070422535211268,1.0,107.0,71.0,69.6478,929.0,185.0,0.24253562503633297,17,17,0.03544118746671428,True,Coimbatore_Karayam_H (Tamil Nadu),Udumalpet_Artclgrd_D (Tamil Nadu),IND641062AAD → IND642126AAA,0.17071917998767025
IND160002AAC,IND140301AAA,21,21,1.434782608695652,1.0,67.0,47.0,38.183,606.0,72.0,0.2182178902359924,21,21,0.02311879397721082,True,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Kharar_DC (Chandigarh),IND160002AAC → IND140301AAA,0.17071042846757725
IND396191AAC,IND395023AAA,1,1,2.225,1.0,178.0,80.0,106.9045,98.0,62.0,1.0,1,1,0.00373868285440043,True,Vapi_IndEstat_I (Gujarat),Surat_HUB (Gujarat),IND396191AAC → IND395023AAA,0.17070566395979814
IND000000ADV,IND600044AAC,18,18,1.5510204081632653,1.0,76.5,49.0,51.7722,524.0,49.0,0.23570226039551587,18,18,0.01999050832352883,True,Chennai_Mdhavram_C (Tamil Nadu),Chennai_Chrompet_PC (Tamil Nadu),IND000000ADV → IND600044AAC,0.17057510070364496
IND560300AAB,IND563130AAA,8,8,1.933794466403162,1.0,86.0,43.5,54.98325,330.0,63.5,0.35355339059327373,8,8,0.012589442264817773,True,Bangalore_East_I_20 (Karnataka),Malur_NharuExt_D (Karnataka),IND560300AAB → IND563130AAA,0.17056584354312104
IND571301AAA,IND571111AAB,8,8,1.96,1.0,45.0,23.0,33.8905,199.0,18.0,0.35355339059327373,8,8,0.0075918151839355665,True,Nanjangud_RPRoad_D (Karnataka),Gundlupet_Swamylyt_D (Karnataka),IND571301AAA → IND571111AAB,0.17055272520947512
IND126102AAA,IND131301AAA,2,2,2.189915966386555,1.0,75.5,34.5,46.698449999999994,82.0,24.0,0.7071067811865475,2,2,0.003128285653681992,True,Jind_DC (Haryana),Gohana_DvlalDPP_D (Haryana),IND126102AAA → IND131301AAA,0.1705522123588497
IND000000ACB,IND110024AAA,6,6,1.9862261806130903,1.0,138.0,67.0,69.58695,406.0,124.5,0.4082482904638631,6,6,0.015488828968230351,True,Gurgaon_Bilaspur_HB (Haryana),Delhi_Lajpat_IP (Delhi),IND000000ACB → IND110024AAA,0.1705305561372002
IND742101AAC,IND741123AAB,1,1,2.20125786163522,1.0,350.0,159.0,205.448,191.0,72.0,1.0,1,1,0.007286616583576347,True,Baharampur_Chuanpur_I (West Bengal),Chapra_NagarDPP_D (West Bengal),IND742101AAC → IND741123AAB,0.17051564986580042
IND825102AAA,IND827013AAA,3,3,2.1538461538461537,1.0,53.0,26.0,32.3426,84.0,88.0,0.5773502691896258,3,3,0.0032045853037717966,True,Phusro_RhmgjDPP_D (Jharkhand),Bokaro_KSClny_DC (Jharkhand),IND825102AAA → IND827013AAA,0.17050200652155995
IND754103AAA,IND754142AAA,1,1,2.2264150943396226,1.0,118.0,53.0,57.165800000000004,65.0,38.0,1.0,1,1,0.0024797386279186524,True,Jagatsghpr_Markndpr_D (Orissa),Paradip_Udyabata_D (Orissa),IND754103AAA → IND754142AAA,0.17050116668373078
IND821115AAB,IND802101AAA,6,6,1.9642857142857144,1.0,165.0,84.0,105.67105000000001,509.0,31.0,0.4082482904638631,6,6,0.019418260947855294,True,Sasaram_Central_I_2 (Bihar),Buxar_Sarswati_D (Bihar),IND821115AAB → IND802101AAA,0.17048903848601224
IND362560AAA,IND362150AAA,11,11,1.7903225806451613,1.0,108.0,59.0,66.84989999999999,519.0,17.0,0.30151134457776363,11,11,0.019799759198304318,True,Una_Mamlatdr_DC (Gujarat),Talala_SsnRdDPP_D (Gujarat),IND362560AAA → IND362150AAA,0.17048573930625754
IND732138AAA,IND733124AAA,3,3,2.1470588235294117,1.0,72.0,34.0,41.0218,107.0,7.0,0.5773502691896258,3,3,0.004082031279804551,True,Bamangola_Central_D_1 (West Bengal),Gangarmpur_KhdimDPP_D (West Bengal),IND732138AAA → IND733124AAA,0.17041949409853552
IND505001AAB,IND504251AAA,1,1,2.216867469879518,1.0,184.0,83.0,109.7287,101.0,20.0,1.0,1,1,0.0038531323295351366,True,Karimnagar_KamnHbRD_I (Telangana),Bellmpalli_BasthDPP_D (Telangana),IND505001AAB → IND504251AAA,0.1704137590754629
IND503185AAA,IND503187AAA,19,19,1.5555555555555556,1.0,42.0,27.0,32.208600000000004,306.0,21.0,0.22941573387056174,19,19,0.011673846463740117,True,Bodhan_SuryaDPP_D (Telangana),Banswada_Menagrdn_D (Telangana),IND503185AAA → IND503187AAA,0.1703707994297145
