source_center,destination_center,route_type,time_bucket,edge_observations,unique_trips,median_delay_ratio,median_actual_minutes,median_osrm_minutes,breach_rate,excess_minutes,fallback_delay_ratio,delay_ratio_weight
IND110020AAB,IND110037AAM,Carting,morning,4,4,3.937747035573123,88.0,24.0,1.0,629.0,2.2,2.489624505928854
IND110024AAA,IND110014AAA,Carting,late_evening,1,1,2.0,14.0,7.0,1.0,7.0,1.8148148148148149,1.8236331569664903
IND110024AAA,IND110014AAA,Carting,morning,3,3,3.142857142857143,22.0,7.0,1.0,42.0,2.2,2.3229813664596275
IND110024AAA,IND110014AAA,Carting,night,5,5,1.6428571428571428,12.0,8.0,1.0,27.0,2.125,2.0285714285714285
IND110030AAD,IND000000ACB,Carting,late_evening,3,3,1.5918367346938775,78.0,49.0,1.0,157.0,1.8148148148148149,1.7857307174077361
IND110030AAD,IND000000ACB,Carting,morning,2,2,4.675854287556415,279.5,56.5,1.0,446.0,2.2,2.4250776625051285
IND110030AAD,IND000000ACB,Carting,night,2,2,4.906313131313132,217.5,44.5,1.0,346.0,2.125,2.377846648301194
IND110035AAC,IND110037AAM,Carting,evening,2,2,1.7861111111111112,33.5,19.0,1.0,29.0,1.7540983606557377,1.7570086106971352
IND110035AAC,IND110037AAM,Carting,morning,1,1,1.7647058823529411,30.0,17.0,1.0,13.0,2.2,2.1792717086834736
IND110037AAK,IND000000ACB,Carting,evening,11,11,1.564102564102564,61.0,38.0,1.0,309.0,1.7540983606557377,1.686680497362676
IND110037AAK,IND000000ACB,Carting,late_evening,13,13,2.324324324324324,86.0,38.0,1.0,2494.0,1.8148148148148149,2.015530682197349
IND110037AAK,IND000000ACB,Carting,morning,1,1,1.8421052631578947,70.0,38.0,1.0,32.0,2.2,2.182957393483709
IND110037AAK,IND000000ACB,Carting,night,18,18,2.4460227272727275,107.5,39.5,1.0,1458.0,2.125,2.2770633971291865
IND110037AAM,IND000000ACB,FTL,night,12,12,1.558139534883721,66.5,42.5,1.0,292.0,1.8226866738120757,1.723481496713943
IND110037AAM,IND110020AAB,Carting,morning,9,9,3.4615384615384617,90.0,25.0,1.0,674.0,2.2,2.591511936339523
IND110037AAM,IND110024AAA,Carting,night,14,14,2.560897435897436,63.5,24.5,1.0,533.0,2.125,2.3044871794871793
IND110037AAM,IND110035AAC,Carting,evening,20,20,1.6842105263157894,36.5,21.0,0.8,465.0,1.7540983606557377,1.7191544434857633
IND110037AAM,IND110035AAC,Carting,morning,14,14,2.7447368421052634,57.5,22.0,1.0,773.0,2.2,2.4243034055727555
IND110037AAM,IND110035AAC,Carting,night,2,2,5.073099415204679,127.5,23.0,1.0,209.0,2.125,2.39300903774588
IND110037AAM,IND110064AAA,Carting,night,2,2,5.39375,103.5,18.0,1.0,171.0,2.125,2.422159090909091
IND110037AAM,IND110085AAB,Carting,night,22,22,1.9782608695652173,47.5,24.0,1.0,775.0,2.125,2.048136645962733
IND110037AAM,IND110092AAC,Carting,night,1,1,1.8888888888888888,68.0,36.0,1.0,32.0,2.125,2.1137566137566135
IND110037AAM,IND121004AAB,Carting,afternoon,12,12,2.5384615384615383,66.0,27.0,1.0,571.0,2.234668335419274,2.348590786560123
IND110037AAM,IND121004AAB,Carting,evening,11,11,1.4814814814814814,40.0,27.0,1.0,152.0,1.7540983606557377,1.6573633390132594
IND110037AAM,IND121004AAB,Carting,late_evening,8,8,1.603988603988604,43.0,28.0,1.0,122.0,1.8148148148148149,1.7545787545787548
IND110037AAM,IND121004AAB,Carting,night,15,15,3.257142857142857,106.0,31.0,1.0,1155.0,2.125,2.610204081632653
IND110037AAM,IND125001AAA,FTL,night,1,1,2.9502762430939224,534.0,181.0,1.0,353.0,1.8226866738120757,1.8763814152064495
IND110037AAM,IND131028AAB,Carting,morning,1,1,2.210526315789474,126.0,57.0,1.0,69.0,2.2,2.200501253132832
IND110037AAM,IND201001AAC,Carting,evening,1,1,2.263157894736842,129.0,57.0,1.0,72.0,1.7540983606557377,1.778339290850076
IND110037AAM,IND201001AAC,Carting,late_evening,4,4,1.4076923076923076,79.0,60.0,0.75,84.0,1.8148148148148149,1.7469610636277304
IND110037AAM,IND201001AAC,Carting,night,3,3,2.19672131147541,119.0,59.0,1.0,188.0,2.125,2.1343549536707056
IND110037AAM,IND201007AAA,Carting,night,6,6,2.0235587583148558,88.0,42.5,1.0,287.0,2.125,2.1015904826880436
IND110037AAM,IND201301AAD,Carting,morning,1,1,4.5675675675675675,169.0,37.0,1.0,132.0,2.2,2.312741312741313
IND110037AAM,IND201301AAD,Carting,night,2,2,3.916269841269841,138.5,35.5,1.0,206.0,2.125,2.287842712842713
IND110037AAM,IND201301AAF,Carting,night,5,5,2.210526315789474,84.0,39.0,1.0,220.0,2.125,2.142105263157895
IND110037AAM,IND202001AAB,FTL,afternoon,16,16,1.6705226071638286,218.5,131.0,1.0,1664.0,1.7676767676767677,1.7244971407821281
IND110037AAM,IND202001AAB,FTL,morning,1,1,1.7407407407407407,235.0,135.0,1.0,100.0,1.8750586854460094,1.8686625928409968
IND110037AAM,IND202001AAB,FTL,night,9,9,1.8962962962962964,258.0,135.0,1.0,1092.0,1.8226866738120757,1.8455310394106272
IND110037AAM,IND209304AAA,FTL,evening,3,3,1.9774011299435028,700.0,354.0,1.0,1007.0,1.7703025992499675,1.797315451079559
IND110037AAM,IND209304AAA,FTL,morning,1,1,2.0172413793103448,702.0,348.0,1.0,354.0,1.8750586854460094,1.8818292899157396
IND110037AAM,IND209304AAA,FTL,night,21,21,1.9364640883977902,712.0,362.0,1.0,7824.0,1.8226866738120757,1.8809629105511005
IND110037AAM,IND226004AAC,FTL,evening,1,1,1.5953488372093023,686.0,430.0,1.0,256.0,1.7703025992499675,1.7619714677242215
IND110037AAM,IND250002AAC,FTL,afternoon,1,1,1.163265306122449,114.0,98.0,0.0,16.0,1.7676767676767677,1.7388952695075144
IND110037AAM,IND250002AAC,FTL,evening,1,1,10.0,1496.0,131.0,1.0,1365.0,1.7703025992499675,2.162192951666636
IND110037AAM,IND282001AAA,FTL,morning,1,1,3.391566265060241,563.0,166.0,1.0,397.0,1.8750586854460094,1.9472733320943063
IND110037AAM,IND282001AAA,FTL,night,3,3,1.9735099337748345,298.0,151.0,1.0,430.0,1.8226866738120757,1.8423592729376532
IND110037AAM,IND282001AAC,FTL,night,1,1,2.0921052631578947,318.0,152.0,1.0,166.0,1.8226866738120757,1.835516130447591
IND110037AAM,IND282002AAD,FTL,afternoon,1,1,1.9539473684210527,297.0,152.0,1.0,145.0,1.7676767676767677,1.7765467962836385
IND110037AAM,IND421302AAG,FTL,late_evening,2,2,1.7394761909379586,2013.0,1158.0,1.0,1710.0,1.8333333333333333,1.8248008658428447
IND110037AAM,IND421302AAG,FTL,night,16,16,1.7824311318868111,1985.5,1101.0,1.0,15060.0,1.8226866738120757,1.8047953218452915
IND110037AAM,IND781018AAB,FTL,night,1,1,2.145360155743024,3306.0,1541.0,1.0,1765.0,1.8226866738120757,1.8380520777135498
IND110037AAM,IND811399AAA,FTL,evening,11,11,2.1052631578947367,80.0,38.0,0.7272727272727273,584.0,1.7703025992499675,1.8891595716723049
IND110039AAA,IND110085AAB,Carting,morning,2,2,3.416666666666667,53.0,15.5,1.0,75.0,2.2,2.3106060606060606
IND110039AAA,IND110085AAB,Carting,night,1,1,4.285714285714286,90.0,21.0,1.0,69.0,2.125,2.227891156462585
IND110043AAA,IND000000ACB,Carting,late_evening,2,2,3.0061320754716983,126.5,46.5,0.5,162.0,1.8148148148148149,1.9231163839654406
IND110043AAA,IND000000ACB,Carting,morning,1,1,7.340425531914893,345.0,47.0,1.0,298.0,2.2,2.4447821681864235
IND110043AAA,IND000000ACB,Carting,night,2,2,3.935096153846154,172.5,43.5,1.0,258.0,2.125,2.289554195804196
IND110043AAA,IND110078AAA,Carting,morning,17,17,1.6842105263157894,36.0,23.0,0.9411764705882353,303.0,2.2,1.9630156472261733
IND110043AAA,IND110078AAA,Carting,night,16,16,1.6408695652173915,39.5,22.0,0.875,319.0,2.125,1.9098309178743962
IND110043AAC,IND000000ACB,Carting,late_evening,1,1,1.5161290322580645,94.0,62.0,1.0,32.0,1.8148148148148149,1.8005916823121124
IND110044AAB,IND000000ACB,Carting,afternoon,15,15,1.7419354838709677,108.0,60.0,1.0,793.0,2.234668335419274,2.0234971133271427
IND110044AAB,IND000000ACB,Carting,evening,28,28,1.6050847457627118,101.5,64.0,0.9642857142857143,1369.0,1.7540983606557377,1.6671737519681393
IND110044AAB,IND000000ACB,Carting,late_evening,19,19,1.5076923076923077,102.0,62.0,1.0,735.0,1.8148148148148149,1.6651910292935934
IND110044AAB,IND000000ACB,Carting,morning,14,14,1.9961231723526804,123.5,61.0,1.0,940.0,2.2,2.1160507180275743
IND110044AAB,IND110030AAD,Carting,evening,18,18,1.688095238095238,25.0,15.0,1.0,234.0,1.7540983606557377,1.7228337236533957
IND110044AAB,IND110030AAD,Carting,late_evening,12,12,1.5857142857142859,23.5,15.0,0.9166666666666666,133.0,1.8148148148148149,1.7289021164021166
IND110044AAB,IND110037AAM,Carting,night,3,3,1.8666666666666667,43.0,22.0,1.0,67.0,2.125,2.091304347826087
IND110044AAB,IND131028AAB,Carting,afternoon,21,21,2.090909090909091,114.0,56.0,1.0,1250.0,2.234668335419274,2.161035551645765
IND110044AAB,IND131028AAB,Carting,evening,12,12,1.3269230769230769,69.5,52.5,0.9166666666666666,206.0,1.7540983606557377,1.5939076292559897
IND110044AAB,IND131028AAB,Carting,late_evening,7,7,1.3454545454545455,74.0,55.0,1.0,166.0,1.8148148148148149,1.6931288190547449
IND110044AAB,IND201007AAA,Carting,evening,8,8,2.8211462450592886,62.5,23.0,1.0,371.0,1.7540983606557377,2.058969184771038
IND110044AAB,IND201007AAA,Carting,late_evening,3,3,2.142857142857143,48.0,22.0,1.0,81.0,1.8148148148148149,1.8576029445594664
IND110044AAB,IND201301AAF,Carting,afternoon,1,1,1.3333333333333333,20.0,15.0,1.0,5.0,2.234668335419274,2.1917476210342293
IND110044AAB,IND201301AAF,Carting,evening,10,10,2.5357142857142856,35.5,13.5,1.0,252.0,1.7540983606557377,2.01463700234192
IND110044AAB,IND201301AAF,Carting,late_evening,1,1,1.3846153846153846,18.0,13.0,1.0,5.0,1.8148148148148149,1.794329127662461
IND110052AAA,IND000000ACB,Carting,evening,8,8,1.726255529534218,107.0,62.0,1.0,485.0,1.7540983606557377,1.746143266049589
IND110052AAA,IND000000ACB,Carting,late_evening,1,1,1.6774193548387097,104.0,62.0,1.0,42.0,1.8148148148148149,1.8082721738635719
IND110052AAA,IND000000ACB,Carting,night,1,1,1.8870967741935485,117.0,62.0,1.0,55.0,2.125,2.1136712749615976
IND110064AAA,IND000000ACB,Carting,evening,1,1,5.6461538461538465,367.0,65.0,1.0,302.0,1.7540983606557377,1.9394343361556474
IND110064AAA,IND000000ACB,Carting,late_evening,20,20,1.3401360544217686,70.5,52.5,0.65,371.0,1.8148148148148149,1.5774754346182918
IND110064AAA,IND000000ACB,Carting,morning,15,15,10.0,654.0,53.0,1.0,8759.0,2.2,5.542857142857143
IND110064AAA,IND000000ACB,Carting,night,3,3,10.0,707.0,53.0,1.0,2020.0,2.125,3.152173913043478
IND110064AAA,IND110005AAA,Carting,late_evening,1,1,2.3076923076923075,30.0,13.0,1.0,17.0,1.8148148148148149,1.838285171618505
IND110064AAA,IND110005AAA,Carting,night,1,1,3.0,33.0,11.0,1.0,22.0,2.125,2.1666666666666665
IND110064AAA,IND110046AAA,Carting,morning,1,1,3.0,45.0,15.0,1.0,30.0,2.2,2.238095238095238
IND110077AAA,IND110043AAA,Carting,night,1,1,1.3333333333333333,20.0,15.0,1.0,5.0,2.125,2.0873015873015874
IND110078AAA,IND110043AAA,Carting,morning,8,8,2.9166666666666665,70.0,24.0,1.0,349.0,2.2,2.4047619047619047
IND110078AAA,IND110043AAA,Carting,night,6,6,2.325,50.0,22.5,1.0,218.0,2.125,2.1711538461538464
IND110083AAA,IND110085AAB,Carting,night,1,1,2.6315789473684212,50.0,19.0,1.0,31.0,2.125,2.149122807017544
IND110085AAB,IND000000ACB,Carting,late_evening,3,3,1.971830985915493,140.0,74.0,1.0,208.0,1.8148148148148149,1.8352951849583816
IND110085AAB,IND000000ACB,Carting,morning,3,3,4.476190476190476,282.0,61.0,1.0,739.0,2.2,2.4968944099378882
IND110085AAB,IND000000ACB,Carting,night,1,1,2.5,155.0,62.0,1.0,93.0,2.125,2.142857142857143
IND110085AAB,IND110039AAA,Carting,morning,2,2,2.1333333333333333,40.5,19.0,1.0,43.0,2.2,2.193939393939394
IND110085AAB,IND110039AAA,Carting,night,2,2,1.1339285714285714,17.0,15.0,0.0,4.0,2.125,2.0349025974025974
IND110085AAB,IND110083AAA,Carting,night,3,3,4.0,56.0,15.0,1.0,119.0,2.125,2.369565217391304
IND110085AAB,IND110085AAA,Carting,afternoon,1,1,2.076923076923077,27.0,13.0,1.0,14.0,2.234668335419274,2.2271566564432645
IND110085AAB,IND110087AAA,Carting,morning,2,2,2.6923076923076925,35.0,13.0,1.0,44.0,2.2,2.244755244755245
IND110085AAB,IND110087AAA,Carting,night,1,1,1.0769230769230769,14.0,13.0,0.0,1.0,2.125,2.0750915750915753
IND110092AAC,IND000000ACB,Carting,late_evening,3,3,1.736842105263158,132.0,79.0,1.0,150.0,1.8148148148148149,1.8046444613950334
IND110092AAC,IND000000ACB,Carting,morning,2,2,2.4210810810810814,180.5,74.5,1.0,212.0,2.2,2.2200982800982803
IND110092AAC,IND000000ACB,Carting,night,1,1,1.9393939393939394,128.0,66.0,1.0,62.0,2.125,2.116161616161616
IND110092AAC,IND110093AAA,Carting,late_evening,1,1,3.25,52.0,16.0,1.0,36.0,1.8148148148148149,1.8831569664902998
IND110093AAA,IND110092AAC,Carting,night,1,1,3.2222222222222223,58.0,18.0,1.0,40.0,2.125,2.177248677248677
IND110095AAB,IND000000ACB,Carting,late_evening,1,1,1.3170731707317074,108.0,82.0,1.0,26.0,1.8148148148148149,1.7911128317632385
IND121001AAA,IND121004AAB,Carting,morning,15,15,1.9,21.0,11.0,0.9333333333333333,236.0,2.2,2.0714285714285716
IND121001AAA,IND121004AAB,Carting,night,12,12,2.0,20.5,11.0,1.0,206.0,2.125,2.078125
IND121002AAA,IND121004AAB,Carting,night,1,1,10.0,229.0,12.0,1.0,217.0,2.125,2.5
IND121002AAB,IND000000ACB,Carting,afternoon,3,3,1.6333333333333333,98.0,62.0,1.0,105.0,2.234668335419274,2.1562333351471947
IND121002AAB,IND000000ACB,Carting,evening,8,8,2.0447523491001753,161.5,73.0,1.0,750.0,1.7540983606557377,1.8371423573541483
IND121002AAB,IND000000ACB,Carting,late_evening,10,10,1.7101223002862347,106.0,65.5,0.8,653.0,1.8148148148148149,1.7799173099719547
IND121002AAB,IND000000ACB,Carting,morning,5,5,2.0793650793650795,131.0,65.0,1.0,935.0,2.2,2.175873015873016
IND121002AAB,IND000000ACB,Carting,night,3,3,1.654320987654321,134.0,76.0,1.0,338.0,2.125,2.0636070853462156
IND121004AAA,IND121004AAB,Carting,morning,1,1,2.066666666666667,31.0,15.0,1.0,16.0,2.2,2.193650793650794
IND121004AAA,IND121004AAB,Carting,night,9,9,2.6666666666666665,34.0,15.0,1.0,310.0,2.125,2.293103448275862
IND121004AAB,IND000000ACB,Carting,late_evening,17,17,1.8208955223880596,121.0,65.0,1.0,1381.0,1.8148148148148149,1.8176086534295488
IND121004AAB,IND000000ACB,Carting,morning,17,17,1.8095238095238095,114.0,63.0,1.0,946.0,2.2,2.0205920205920207
IND121004AAB,IND110037AAM,Carting,evening,19,19,2.260869565217391,52.0,24.0,1.0,580.0,1.7540983606557377,2.000986896211415
IND121004AAB,IND110037AAM,Carting,morning,9,9,3.090909090909091,71.0,23.0,1.0,605.0,2.2,2.476489028213166
IND121004AAB,IND110037AAM,Carting,night,9,9,2.72,68.0,25.0,1.0,441.0,2.125,2.3096551724137933
IND121004AAB,IND121001AAA,Carting,morning,17,17,1.5555555555555556,18.0,11.0,1.0,120.0,2.2,1.9039039039039038
IND121004AAB,IND121001AAA,Carting,night,7,7,1.8888888888888888,21.0,11.0,1.0,92.0,2.125,2.0637860082304527
IND121004AAB,IND121002AAA,Carting,night,1,1,2.909090909090909,32.0,11.0,1.0,21.0,2.125,2.162337662337662
IND121004AAB,IND121004AAA,Carting,late_evening,7,7,1.9090909090909092,22.0,11.0,1.0,85.0,1.8148148148148149,1.8392567651826912
IND121004AAB,IND121004AAA,Carting,morning,13,13,1.9166666666666667,23.0,12.0,1.0,161.0,2.2,2.0883838383838387
IND121004AAB,IND121004AAA,Carting,night,3,3,1.6363636363636365,18.0,12.0,1.0,23.0,2.125,2.061264822134387
IND121004AAB,IND121004AAC,Carting,late_evening,1,1,5.846153846153846,76.0,13.0,1.0,63.0,1.8148148148148149,2.0067833401166735
IND121004AAB,IND121004AAC,Carting,morning,6,6,2.03525641025641,26.0,12.0,1.0,73.0,2.2,2.16198224852071
IND121004AAB,IND121004AAC,Carting,night,2,2,2.0,23.0,11.5,1.0,23.0,2.125,2.1136363636363638
IND121004AAB,IND121102AAA,Carting,late_evening,1,1,2.566666666666667,77.0,30.0,1.0,47.0,1.8148148148148149,1.8506172839506174
IND121004AAB,IND121102AAA,Carting,morning,21,21,2.2,62.0,28.0,1.0,785.0,2.2,2.2
IND121004AAB,IND121102AAA,Carting,night,19,19,1.6923076923076923,48.0,28.0,1.0,455.0,2.125,1.9142011834319528
IND121004AAC,IND121004AAB,Carting,morning,3,3,4.0,84.0,13.0,1.0,150.0,2.2,2.4347826086956523
IND121004AAC,IND121004AAB,Carting,night,3,3,2.1666666666666665,39.0,13.0,1.0,147.0,2.125,2.130434782608696
IND121102AAA,IND121004AAB,Carting,night,12,12,3.250487329434698,115.0,32.5,1.0,1044.0,2.125,2.5470577485380117
IND122001AAA,IND000000ACB,Carting,evening,20,20,1.5975033738191633,61.5,36.5,0.8,446.0,1.7540983606557377,1.6758008672374505
IND122001AAA,IND110037AAM,Carting,evening,1,1,3.8666666666666667,58.0,15.0,1.0,43.0,1.7540983606557377,1.8546968514181628
IND122001AAA,IND122001AAD,Carting,morning,2,2,2.577272727272727,37.5,16.0,1.0,43.0,2.2,2.234297520661157
IND122001AAA,IND122001AAD,Carting,night,1,1,3.1538461538461537,41.0,13.0,1.0,28.0,2.125,2.173992673992674
IND122001AAA,IND122050AAA,Carting,morning,1,1,4.892857142857143,137.0,28.0,1.0,109.0,2.2,2.328231292517007
IND122001AAA,IND122101AAC,Carting,morning,1,1,1.375,22.0,16.0,1.0,6.0,2.2,2.1607142857142856
IND122001AAD,IND122050AAA,Carting,morning,7,7,2.55,50.0,19.0,1.0,194.0,2.2,2.2907407407407407
IND122001AAD,IND122050AAA,Carting,night,3,3,1.2777777777777777,23.0,18.0,0.6666666666666666,24.0,2.125,2.0144927536231885
IND122001AAJ,IND507123AAA,FTL,night,13,13,0.7758620689655172,45.0,58.0,0.0,0.0,1.8226866738120757,1.410301223417977
IND122002AAD,IND122503AAA,Carting,morning,2,2,2.4416475972540046,51.0,21.0,1.0,60.0,2.2,2.2219679633867275
IND122004AAA,IND000000ACB,Carting,evening,1,1,1.6666666666666667,55.0,33.0,1.0,22.0,1.7540983606557377,1.749934946656258
IND122004AAA,IND122413AAE,Carting,afternoon,11,11,2.085714285714286,73.0,34.0,1.0,415.0,2.234668335419274,2.18181367262073
IND122004AAA,IND122413AAE,Carting,evening,27,27,1.7837837837837838,60.0,35.0,1.0,817.0,1.7540983606557377,1.771151688835679
IND122004AAA,IND122413AAE,Carting,late_evening,4,4,1.2624113475177303,46.0,40.5,0.5,34.0,1.8148148148148149,1.7227475702653008
IND122004AAA,IND122413AAE,Carting,night,1,1,1.5,54.0,36.0,1.0,18.0,2.125,2.0952380952380953
IND122503AAA,IND122001AAA,Carting,morning,2,2,2.5622783687943262,121.5,47.5,1.0,148.0,2.2,2.232934397163121
IND123001AAA,IND123401AAB,FTL,night,13,13,1.6666666666666667,65.0,38.0,1.0,393.0,1.8226866738120757,1.7612242467547934
IND123401AAB,IND000000ACB,FTL,night,3,3,2.0327868852459017,124.0,61.0,1.0,213.0,1.8226866738120757,1.850091049216488
IND123401AAB,IND123106AAB,FTL,night,10,10,2.0,98.0,49.0,1.0,481.0,1.8226866738120757,1.8817911158747171
IND124001AAB,IND126102AAA,FTL,night,4,4,2.546511627906977,109.5,43.0,1.0,309.0,1.8226866738120757,1.943324166161226
IND124103AAA,IND127021AAA,FTL,late_evening,9,9,1.5806451612903225,98.0,61.0,1.0,354.0,1.8333333333333333,1.7549128661475712
IND124112AAA,IND125001AAA,FTL,afternoon,2,2,2.8522727272727275,125.5,44.0,1.0,163.0,1.7676767676767677,1.8662764003673096
IND124112AAA,IND125005AAA,FTL,afternoon,2,2,2.506060606060606,111.5,44.5,1.0,134.0,1.7676767676767677,1.8348025711662075
IND124112AAA,IND125033AAA,FTL,afternoon,4,4,1.7524630541871922,50.0,28.0,1.0,88.0,1.7676767676767677,1.7651411487618385
IND124141AAA,IND000000ACB,FTL,night,10,10,1.604742268041237,158.0,98.5,1.0,639.0,1.8226866738120757,1.7500385385551298
IND124507AAA,IND131028AAB,FTL,night,9,9,2.26,104.0,47.0,1.0,585.0,1.8226866738120757,1.9584046026290176
IND124507AAA,IND131028AAE,FTL,night,3,3,2.347826086956522,108.0,45.0,1.0,209.0,1.8226866738120757,1.8911831190048298
IND125001AAA,IND000000ACB,FTL,evening,9,9,1.7025316455696202,270.0,158.0,1.0,1140.0,1.7703025992499675,1.7492702343146873
IND125001AAA,IND000000ACB,FTL,late_evening,1,1,1.910828025477707,300.0,157.0,1.0,143.0,1.8333333333333333,1.8370235567687796
IND125001AAA,IND110037AAM,FTL,afternoon,9,9,2.820809248554913,488.0,171.0,1.0,3034.0,1.7676767676767677,2.09451098588033
IND125001AAA,IND110037AAM,FTL,evening,1,1,1.9661016949152543,348.0,177.0,1.0,171.0,1.7703025992499675,1.7796263657102191
IND125001AAA,IND110037AAM,FTL,morning,1,1,3.625698324022346,649.0,179.0,1.0,470.0,1.8750586854460094,1.9584224777591683
IND125001AAA,IND125047AAB,FTL,evening,2,2,2.2021008403361346,76.0,34.5,1.0,83.0,1.7703025992499675,1.8095569848032556
IND125001AAA,IND125047AAB,FTL,late_evening,5,5,2.085714285714286,72.0,35.0,1.0,181.0,1.8333333333333333,1.8838095238095238
IND125001AAA,IND125051AAA,FTL,evening,1,1,2.573170731707317,211.0,82.0,1.0,129.0,1.7703025992499675,1.8085344150812699
IND125001AAA,IND335501AAA,FTL,afternoon,1,1,2.8035714285714284,628.0,224.0,1.0,404.0,1.7676767676767677,1.817005084862228
IND125001AAA,IND335513AAA,FTL,afternoon,1,1,1.8588957055214723,303.0,163.0,1.0,140.0,1.7676767676767677,1.7720205266217537
IND125001AAA,IND335513AAA,FTL,evening,6,6,1.7007601351351351,261.5,154.5,1.0,654.0,1.7703025992499675,1.7542543383003908
IND125001AAA,IND335523AAB,FTL,evening,4,4,2.033050193050193,372.5,179.5,1.0,762.0,1.7703025992499675,1.8140938648833387
IND125001AAA,IND335524AAA,FTL,evening,5,5,1.8461538461538463,312.0,171.0,1.0,733.0,1.7703025992499675,1.7854728486307434
IND125005AAA,IND000000ACB,FTL,evening,4,4,1.7104430379746836,268.5,157.5,1.0,434.0,1.7703025992499675,1.760326005704087
IND125005AAA,IND000000ACB,FTL,late_evening,1,1,1.5875,254.0,160.0,1.0,94.0,1.8333333333333333,1.8216269841269839
IND125005AAA,IND125047AAB,FTL,late_evening,3,3,2.1714285714285713,74.0,35.0,1.0,119.0,1.8333333333333333,1.8774327122153207
IND125005AAA,IND335513AAA,FTL,evening,3,3,1.7371794871794872,266.0,153.0,1.0,336.0,1.7703025992499675,1.7659821933277309
IND125005AAA,IND335523AAB,FTL,evening,1,1,1.6756756756756757,310.0,185.0,1.0,125.0,1.7703025992499675,1.7657965552702395
IND125005AAA,IND335524AAA,FTL,evening,2,2,1.6239460084319326,278.5,171.5,1.0,214.0,1.7703025992499675,1.7569974546301461
